sample	sex_karyotype
S843F10000	XX
S843F100000	XX
S843F1000000	XX
S843M150	uncertain
S843M200	uncertain
S843M250	uncertain
S843M300	XY
S843M350	XY
S843M400	uncertain
S843M450	XY
S843M1000	XY
S843M5000	XY
S843M10000	XY
S843M100000	XY
S843M1000000	XY
S844F150	XX
S844F200	uncertain
S844F250	uncertain
S844F300	XX
S844F350	XX
S844F400	uncertain
S844F450	XX
S844F1000	XX
S844F5000	XX
S844F10000	XX
S844F100000	XX
S844F1000000	XX
S844M150	uncertain
S844M200	XY
S844M250	uncertain
S844M300	uncertain
S844M350	XY
S844M400	XY
S844M450	XY
S844M1000	XY
S844M5000	XY
S844M10000	XY
S844M100000	XY
S844M1000000	XY
S845F150	uncertain
S845F200	uncertain
S845F250	XX
S845F300	uncertain
S845F350	uncertain
S845F400	XX
S845F450	XX
S845F1000	XX
S845F5000	XX
S845F10000	XX
S845F100000	XX
S845F1000000	XX
S845M150	uncertain
S845M200	uncertain
S845M250	uncertain
S845M300	uncertain
S845M350	XX
S845M400	XY
S845M450	XY
S845M1000	XY
S845M5000	XY
S845M10000	XY
S845M100000	XY
S845M1000000	XY
S846F150	uncertain
S846F200	uncertain
S846F250	uncertain
S846F300	uncertain
S846F350	XX
S846F400	uncertain
S846F450	XX
S846F1000	XX
S846F5000	XX
S846F10000	XX
S846F100000	XX
S846F1000000	XX
S846M150	uncertain
S846M200	uncertain
S846M250	uncertain
S846M300	XY
S846M350	XY
S846M400	uncertain
S846M450	XY
S846M1000	XY
S846M5000	XY
S846M10000	XY
S846M100000	XY
S846M1000000	XY
S847F150	uncertain
S847F200	XX
S847F250	XX
S847F300	uncertain
S847F350	uncertain
S847F400	XX
S847F450	uncertain
S847F1000	XX
S847F5000	XX
S847F10000	XX
S847F100000	XX
S847F1000000	XX
S847M150	uncertain
S847M250	XY
S847M300	XY
S847M350	uncertain
S847M400	XY
S847M450	XY
S847M1000	XY
S847M5000	XY
S847M10000	XY
S847M100000	XY
S847M1000000	XY
S848F150	XX
S848F200	XX
S848F250	uncertain
S848F300	XX
S848F350	XX
S848F400	XX
S848F450	XX
S848F1000	XX
S848F5000	XX
S848F10000	XX
S848F100000	XX
S848F1000000	XX
S848M150	XY
S848M200	XY
S848M250	XY
S848M300	XY
S848M350	XY
S848M400	XY
S848M450	XY
S848M1000	XY
S848M5000	XY
S848M10000	XY
S848M100000	XY
S848M1000000	XY
S849F150	XX
S849F200	uncertain
S849F250	XX
S849F300	XX
S849F350	XX
S849F400	XX
S849F450	uncertain
S849F1000	XX
S849F5000	XX
S849F10000	XX
S849F100000	XX
S849F1000000	XX
S849M150	XY
S849M200	uncertain
S849M250	XY
S849M300	XY
S849M350	XY
S849M400	XY
S849M450	XY
S849M1000	XY
S849M5000	XY
S849M10000	XY
S849M100000	XY
S849M1000000	XY
S850F150	uncertain
S850F200	uncertain
S850F250	uncertain
S850F300	uncertain
S850F350	XX
S850F400	XX
S850F450	XX
S850F1000	XX
S850F5000	XX
S850F10000	XX
S850F100000	XX
S850F1000000	XX
S850M150	uncertain
S850M200	uncertain
S850M250	XY
S850M300	XY
S850M350	uncertain
S850M400	XY
S850M450	XY
S850M1000	XY
S850M5000	XY
S850M10000	XY
S850M100000	XY
S850M1000000	XY
S851F150	XX
S851F200	uncertain
S851F250	uncertain
S851F300	XX
S851F350	XX
S851F400	XX
S851F450	XX
S851F1000	XX
S851F5000	XX
S851F10000	XX
S851F100000	XX
S851F1000000	XX
S851M150	uncertain
S851M200	XY
S851M250	XY
S851M300	XY
S851M350	XY
S851M400	XY
S851M450	XY
S851M1000	XY
S851M5000	XY
S851M10000	XY
S851M100000	XY
S851M1000000	XY
S852F150	uncertain
S852F200	XX
S852F250	uncertain
S852F300	uncertain
S852F350	uncertain
S852F400	uncertain
S852F450	XX
S852F1000	XX
S852F5000	XX
S852F10000	XX
S852F100000	XX
S852F1000000	XX
S852M150	uncertain
S852M200	XY
S852M250	XY
S852M300	uncertain
S852M350	uncertain
S852M400	XY
S852M450	uncertain
S852M1000	XY
S852M5000	XY
S852M10000	XY
S852M100000	XY
S852M1000000	XY
S853F150	uncertain
S853F200	uncertain
S853F250	uncertain
S853F300	uncertain
S853F350	XX
S853F400	XX
S853F450	XX
S853F1000	XX
S853F5000	XX
S853F10000	XX
S853F100000	XX
S853F1000000	XX
S853M150	XY
S853M200	uncertain
S853M250	XY
S853M300	XY
S853M350	uncertain
S853M400	XY
S853M450	XY
S853M1000	XY
S853M5000	XY
S853M10000	XY
S853M100000	XY
S853M1000000	XY
S854F150	uncertain
S854F200	XX
S854F250	XX
S854F300	XX
S854F350	uncertain
S854F400	XX
S854F450	XX
S854F1000	XX
S854F5000	XX
S854F10000	XX
S854F100000	XX
S854F1000000	XX
S854M150	uncertain
S854M200	XY
S854M250	XY
S854M300	uncertain
S854M350	XY
S854M400	uncertain
S854M450	XY
S854M1000	XY
S854M5000	XY
S854M10000	XY
S854M100000	XY
S854M1000000	XY
S855F150	XX
S855F200	uncertain
S855F250	XX
S855F300	uncertain
S855F350	XX
S855F400	uncertain
S855F450	XX
S855F1000	XX
S855F5000	XX
S855F10000	XX
S855F100000	XX
S855F1000000	XX
S855M150	uncertain
S855M200	XY
S855M250	uncertain
S855M300	XY
S855M350	XY
S855M400	XY
S855M450	XY
S855M1000	XY
S855M5000	XY
S855M10000	XY
S855M100000	XY
S855M1000000	XY
S856F150	XX
S856F200	XX
S856F250	uncertain
S856F300	uncertain
S856F350	uncertain
S856F400	XX
S856F450	XX
S856F1000	XX
S856F5000	XX
S856F10000	XX
S856F100000	XX
S856F1000000	XX
S856M150	XY
S856M200	XY
S856M250	XY
S856M300	XY
S856M350	XY
S856M400	XY
S856M450	XY
S856M1000	XY
S856M5000	XY
S856M10000	XY
S856M100000	XY
S856M1000000	XY
S857F150	uncertain
S857F200	XX
S857F250	uncertain
S857F300	XX
S857F350	XX
S857F400	XX
S857F450	XX
S857F1000	XX
S857F5000	XX
S857F10000	XX
S857F100000	XX
S857F1000000	XX
S857M150	uncertain
S857M200	XY
S857M250	XY
S857M300	uncertain
S857M350	XY
S857M400	uncertain
S857M450	XY
S857M1000	XY
S857M5000	XY
S857M10000	XY
S857M100000	XY
S857M1000000	XY
S858F150	uncertain
S858F200	uncertain
S858F250	XX
S858F300	XX
S858F350	uncertain
S858F400	XX
S858F450	XX
S858F1000	XX
S858F5000	XX
S858F10000	XX
S858F100000	XX
S858F1000000	XX
S858M150	XY
S858M200	XY
S858M250	XY
S858M300	XY
S858M350	XY
S858M400	XY
S858M450	XY
S858M1000	XY
S858M5000	XY
S858M10000	XY
S858M100000	XY
S858M1000000	XY
S859F150	uncertain
S859F200	XX
S859F250	uncertain
S859F300	XX
S859F350	XX
S859F400	XX
S859F450	XX
S859F1000	XX
S859F5000	XX
S859F10000	XX
S859F100000	XX
S859F1000000	XX
S859M150	uncertain
S859M200	XY
S859M250	uncertain
S859M300	XY
S859M350	XY
S859M400	XY
S859M450	XY
S859M1000	XY
S859M5000	XY
S859M10000	XY
S859M100000	XY
S859M1000000	XY
S860F150	uncertain
S860F200	XX
S860F250	uncertain
S860F300	uncertain
S860F350	XX
S860F400	uncertain
S860F450	XX
S860F1000	XX
S860F5000	XX
S860F10000	XX
S860F100000	XX
S860F1000000	XX
S860M150	uncertain
S860M200	XY
S860M250	uncertain
S860M300	XY
S860M350	XY
S860M400	XY
S860M450	XY
S860M1000	XY
S860M5000	XY
S860M10000	XY
S860M100000	XY
S860M1000000	XY
S861F150	uncertain
S861F200	uncertain
S861F250	uncertain
S861F300	XX
S861F350	uncertain
S861F400	uncertain
S861F450	XX
S861F1000	XX
S861F5000	XX
S861F10000	XX
S861F100000	XX
S861F1000000	XX
S861M150	XY
S861M200	uncertain
S861M250	uncertain
S861M300	XY
S861M350	XY
S861M400	XY
S861M450	XY
S861M1000	XY
S861M5000	XY
S861M10000	XY
S861M100000	XY
S861M1000000	XY
S862F150	uncertain
S862F200	uncertain
S862F250	XX
S862F300	XX
S862F350	XX
S862F400	XX
S862F450	uncertain
S862F1000	XX
S862F5000	XX
S862F10000	XX
S862F100000	XX
S862F1000000	XX
S862M150	XY
S862M200	uncertain
S862M250	uncertain
S862M300	XY
S862M350	XY
S862M400	XY
S862M450	uncertain
S862M1000	XY
S862M5000	XY
S862M10000	XY
S862M100000	XY
S862M1000000	XY
S863F150	uncertain
S863F200	XX
S863F250	XX
S863F300	uncertain
S863F350	uncertain
S863F400	XX
S863F450	XX
S863F1000	XX
S863F5000	XX
S863F10000	XX
S863F100000	XX
S863F1000000	XX
S863M150	XY
S863M200	uncertain
S863M250	XY
S863M300	XY
S863M350	XY
S863M400	XY
S863M450	XY
S863M1000	XY
S863M5000	XY
S863M10000	XY
S863M100000	XY
S863M1000000	XY
S864F150	uncertain
S864F200	uncertain
S864F250	XX
S864F300	XX
S864F350	XX
S864F400	XX
S864F450	XX
S864F1000	XX
S864F5000	XX
S864F10000	XX
S864F100000	XX
S864F1000000	XX
S864M150	XY
S864M200	uncertain
S864M250	uncertain
S864M300	XY
S864M350	XY
S864M400	XY
S864M450	XY
S864M1000	XY
S864M5000	XY
S864M10000	XY
S864M100000	XY
S864M1000000	XY
S865F150	uncertain
S865F200	uncertain
S865F250	XX
S865F300	XX
S865F350	XX
S865F400	XX
S865F450	XX
S865F1000	XX
S865F5000	XX
S865F10000	XX
S865F100000	XX
S865F1000000	XX
S865M150	uncertain
S865M200	XY
S865M250	uncertain
S865M300	XY
S865M350	uncertain
S865M400	XY
S865M450	XY
S865M1000	XY
S865M5000	XY
S865M10000	XY
S865M100000	XY
S865M1000000	XY
S866F150	XX
S866F200	uncertain
S866F250	XX
S866F300	XX
S866F350	XX
S866F400	XX
S866F450	XX
S866F1000	XX
S866F5000	XX
S866F10000	XX
S866F100000	XX
S866F1000000	XX
S866M150	uncertain
S866M200	uncertain
S866M250	uncertain
S866M300	uncertain
S866M350	uncertain
S866M400	XY
S866M450	uncertain
S866M1000	XY
S866M5000	XY
S866M10000	XY
S866M100000	XY
S866M1000000	XY
S867F150	uncertain
S867F200	XX
S867F250	XX
S867F300	uncertain
S867F350	uncertain
S867F400	XX
S867F450	uncertain
S867F1000	XX
S867F5000	XX
S867F10000	XX
S867F100000	XX
S867F1000000	XX
S867M150	XY
S867M200	XY
S867M250	XY
S867M300	XY
S867M350	XY
S867M400	uncertain
S867M450	XY
S867M1000	XY
S867M5000	XY
S867M10000	XY
S867M100000	XY
S867M1000000	XY
S868F150	uncertain
S868F200	XX
S868F250	uncertain
S868F300	XX
S868F350	uncertain
S868F400	XX
S868F450	XX
S868F1000	XX
S868F5000	XX
S868F10000	XX
S868F100000	XX
S868F1000000	XX
S868M150	uncertain
S868M200	uncertain
S868M250	uncertain
S868M300	XY
S868M350	XY
S868M400	XY
S868M450	XY
S868M1000	XY
S868M5000	XY
S868M10000	XY
S868M100000	XY
S868M1000000	XY
S869F150	uncertain
S869F200	uncertain
S869F250	XX
S869F300	XX
S869F350	XX
S869F400	uncertain
S869F450	XX
S869F1000	XX
S869F5000	XX
S869F10000	XX
S869F100000	XX
S869F1000000	XX
S869M150	uncertain
S869M200	XY
S869M250	uncertain
S869M300	uncertain
S869M350	uncertain
S869M400	XY
S869M450	XY
S869M1000	XY
S869M5000	XY
S869M10000	XY
S869M100000	XY
S869M1000000	XY
S870F150	XX
S870F200	XX
S870F250	XX
S870F300	XX
S870F350	XX
S870F400	uncertain
S870F450	XX
S870F1000	XX
S870F5000	XX
S870F10000	XX
S870F100000	XX
S870F1000000	XX
S870M150	uncertain
S870M200	XY
S870M250	XY
S870M300	XY
S870M350	XY
S870M400	XY
S870M450	XY
S870M1000	XY
S870M5000	XY
S870M10000	XY
S870M100000	XY
S870M1000000	XY
S871F150	XX
S871F200	uncertain
S871F250	XX
S871F300	XX
S871F350	XX
S871F400	XX
S871F450	XX
S871F1000	XX
S871F5000	XX
S871F10000	XX
S871F100000	XX
S871F1000000	XX
S871M150	XY
S871M200	XY
S871M250	XY
S871M300	XY
S871M350	XY
S871M400	XY
S871M450	uncertain
S871M1000	XY
S871M5000	XY
S871M10000	XY
S871M100000	XY
S871M1000000	XY
S872F150	uncertain
S872F200	XX
S872F250	uncertain
S872F300	XX
S872F350	XX
S872F400	uncertain
S872F450	XX
S872F1000	XX
S872F5000	XX
S872F10000	XX
S872F100000	XX
S872F1000000	XX
S872M150	uncertain
S872M200	XY
S872M250	uncertain
S872M300	uncertain
S872M350	XY
S872M400	XY
S872M450	XY
S872M1000	XY
S872M5000	XY
S872M10000	XY
S872M100000	XY
S872M1000000	XY
S873F150	XX
S873F200	uncertain
S873F250	uncertain
S873F300	XX
S873F350	XX
S873F400	XX
S873F450	XX
S873F1000	XX
S873F5000	XX
S873F10000	XX
S873F100000	XX
S873F1000000	XX
S873M150	XY
S873M200	uncertain
S873M250	XY
S873M300	XY
S873M350	XY
S873M400	uncertain
S873M450	XY
S873M1000	XY
S873M5000	XY
S873M10000	XY
S873M100000	XY
S873M1000000	XY
S874F150	uncertain
S874F200	uncertain
S874F250	XX
S874F300	uncertain
S874F350	uncertain
S874F400	uncertain
S874F450	XX
S874F1000	XX
S874F5000	XX
S874F10000	XX
S874F100000	XX
S874F1000000	XX
S874M150	uncertain
S874M200	XY
S874M250	uncertain
S874M300	uncertain
S874M350	XY
S874M400	uncertain
S874M450	XY
S874M1000	XY
S874M5000	XY
S874M10000	XY
S874M100000	XY
S874M1000000	XY
S875F150	uncertain
S875F200	uncertain
S875F250	XX
S875F300	uncertain
S875F350	XX
S875F400	XX
S875F450	uncertain
S875F1000	XX
S875F5000	XX
S875F10000	XX
S875F100000	XX
S875F1000000	XX
S875M150	uncertain
S875M200	uncertain
S875M250	uncertain
S875M300	XY
S875M350	XY
S875M400	XY
S875M450	XY
S875M1000	XY
S875M5000	XY
S875M10000	XY
S875M100000	XY
S875M1000000	XY
S876F150	uncertain
S876F200	uncertain
S876F250	uncertain
S876F300	uncertain
S876F350	XX
S876F400	XX
S876F450	XX
S876F1000	XX
S876F5000	XX
S876F10000	XX
S876F100000	XX
S876F1000000	XX
S876M150	XY
S876M200	uncertain
S876M250	uncertain
S876M300	XY
S876M350	XY
S876M400	XY
S876M450	XY
S876M1000	XY
S876M5000	XY
S876M10000	XY
S876M100000	XY
S876M1000000	XY
S877F150	uncertain
S877F200	uncertain
S877F250	XX
S877F300	XX
S877F350	XX
S877F400	XX
S877F450	XX
S877F1000	XX
S877F5000	XX
S877F10000	XX
S877F100000	XX
S877F1000000	XX
S877M150	uncertain
S877M200	XY
S877M250	XY
S877M300	uncertain
S877M350	XY
S877M400	XY
S877M450	XY
S877M1000	XY
S877M5000	XY
S877M10000	XY
S877M100000	XY
S877M1000000	XY
S878F150	uncertain
S878F200	uncertain
S878F250	uncertain
S878F300	XX
S878F350	uncertain
S878F400	uncertain
S878F450	XX
S878F1000	XX
S878F5000	XX
S878F10000	XX
S878F100000	XX
S878F1000000	XX
S878M150	uncertain
S878M200	uncertain
S878M250	XY
S878M300	XY
S878M350	XY
S878M400	XY
S878M450	XY
S878M1000	XY
S878M5000	XY
S878M10000	XY
S878M100000	XY
S878M1000000	XY
S879F150	uncertain
S879F200	uncertain
S879F250	uncertain
S879F300	XX
S879F350	XX
S879F400	XX
S879F450	XX
S879F1000	XX
S879F5000	XX
S879F10000	XX
S879F100000	XX
S879F1000000	XX
S879M150	uncertain
S879M200	XY
S879M250	XY
S879M300	uncertain
S879M350	XY
S879M400	XY
S879M450	XY
S879M1000	XY
S879M5000	XY
S879M10000	XY
S879M100000	XY
S879M1000000	XY
S880F150	XX
S880F200	XX
S880F250	XX
S880F300	uncertain
S880F350	XX
S880F400	XX
S880F450	XX
S880F1000	XX
S880F5000	XX
S880F10000	XX
S880F100000	XX
S880F1000000	XX
S880M150	uncertain
S880M200	XY
S880M250	XY
S880M300	XY
S880M350	uncertain
S880M400	XY
S880M450	XY
S880M1000	XY
S880M5000	XY
S880M10000	XY
S880M100000	XY
S880M1000000	XY
S881F150	uncertain
S881F200	uncertain
S881F250	XX
S881F300	uncertain
S881F350	XX
S881F400	XX
S881F450	XX
S881F1000	XX
S881F5000	XX
S881F10000	XX
S881F100000	XX
S881F1000000	XX
S881M150	XY
S881M200	uncertain
S881M250	uncertain
S881M300	uncertain
S881M350	XY
S881M400	XY
S881M450	uncertain
S881M1000	XY
S881M5000	XY
S881M10000	XY
S881M100000	XY
S881M1000000	XY
S882F150	XX
S882F200	uncertain
S882F250	uncertain
S882F300	XX
S882F350	XX
S882F400	XX
S882F450	XX
S882F1000	XX
S882F5000	XX
S882F10000	XX
S882F100000	XX
S882F1000000	XX
S882M150	XY
S882M200	uncertain
S882M250	XY
S882M300	XY
S882M350	XY
S882M400	XY
S882M450	XY
S882M1000	XY
S882M5000	XY
S882M10000	XY
S882M100000	XY
S882M1000000	XY
S883F150	uncertain
S883F200	uncertain
S883F250	XX
S883F300	XX
S883F350	XX
S883F400	XX
S883F450	XX
S883F1000	XX
S883F5000	XX
S883F10000	XX
S883F100000	XX
S883F1000000	XX
S883M150	XY
S883M200	XY
S883M250	XY
S883M300	XY
S883M350	XY
S883M400	uncertain
S883M450	XY
S883M1000	XY
S883M5000	XY
S883M10000	XY
S883M100000	XY
S883M1000000	XY
S884F150	uncertain
S884F200	XX
S884F250	XX
S884F300	XX
S884F350	XX
S884F400	uncertain
S884F450	uncertain
S884F1000	XX
S884F5000	XX
S884F10000	XX
S884F100000	XX
S884F1000000	XX
S884M150	uncertain
S884M200	uncertain
S884M250	XY
S884M300	uncertain
S884M350	XY
S884M400	XY
S884M450	uncertain
S884M1000	XY
S884M5000	XY
S884M10000	XY
S884M100000	XY
S884M1000000	XY
S885F150	uncertain
S885F200	XX
S885F250	XX
S885F300	XX
S885F350	XX
S885F400	XX
S885F450	XX
S885F1000	XX
S885F5000	XX
S885F10000	XX
S885F100000	XX
S885F1000000	XX
S885M150	uncertain
S885M200	uncertain
S885M250	uncertain
S885M300	XY
S885M350	XY
S885M400	uncertain
S885M450	XY
S885M1000	XY
S885M5000	XY
S885M10000	XY
S885M100000	XY
S885M1000000	XY
S886F150	uncertain
S886F200	uncertain
S886F250	uncertain
S886F300	XX
S886F350	uncertain
S886F400	uncertain
S886F450	XX
S886F1000	XX
S886F5000	XX
S886F10000	XX
S886F100000	XX
S886F1000000	XX
S886M150	XY
S886M200	uncertain
S886M250	uncertain
S886M300	XY
S886M350	XY
S886M400	XY
S886M450	XY
S886M1000	XY
S886M5000	XY
S886M10000	XY
S886M100000	XY
S886M1000000	XY
S887F150	uncertain
S887F200	XX
S887F250	uncertain
S887F300	XX
S887F350	XX
S887F400	uncertain
S887F450	uncertain
S887F1000	XX
S887F5000	XX
S887F10000	XX
S887F100000	XX
S887F1000000	XX
S887M150	uncertain
S887M200	uncertain
S887M250	XY
S887M300	XY
S887M350	XY
S887M400	XY
S887M450	XY
S887M1000	XY
S887M5000	XY
S887M10000	XY
S887M100000	XY
S887M1000000	XY
S888F150	uncertain
S888F200	uncertain
S888F250	XX
S888F300	XX
S888F350	XX
S888F400	XX
S888F450	XX
S888F1000	XX
S888F5000	XX
S888F10000	XX
S888F100000	XX
S888F1000000	XX
S888M150	XX
S888M200	uncertain
S888M250	XY
S888M300	XY
S888M350	uncertain
S888M400	XY
S888M450	uncertain
S888M1000	XY
S888M5000	XY
S888M10000	XY
S888M100000	XY
S888M1000000	XY
S889F150	XX
S889F200	XX
S889F250	uncertain
S889F300	uncertain
S889F350	uncertain
S889F400	XX
S889F450	XX
S889F1000	XX
S889F5000	XX
S889F10000	XX
S889F100000	XX
S889F1000000	XX
S889M150	uncertain
S889M200	uncertain
S889M250	XY
S889M300	XY
S889M350	XY
S889M400	XY
S889M450	XY
S889M1000	XY
S889M5000	XY
S889M10000	XY
S889M100000	XY
S889M1000000	XY
S890F150	uncertain
S890F200	XX
S890F250	uncertain
S890F300	uncertain
S890F350	XX
S890F400	XX
S890F450	XX
S890F1000	XX
S890F5000	XX
S890F10000	XX
S890F100000	XX
S890F1000000	XX
S890M150	uncertain
S890M200	XY
S890M250	XY
S890M300	XY
S890M350	XY
S890M400	XY
S890M450	XY
S890M1000	XY
S890M5000	XY
S890M10000	XY
S890M100000	XY
S890M1000000	XY
S891F150	uncertain
S891F200	uncertain
S891F250	XX
S891F300	uncertain
S891F350	uncertain
S891F400	XX
S891F450	XX
S891F1000	XX
S891F5000	XX
S891F10000	XX
S891F100000	XX
S891F1000000	XX
S891M150	uncertain
S891M200	XY
S891M250	XY
S891M300	XY
S891M350	XY
S891M400	uncertain
S891M450	XY
S891M1000	XY
S891M5000	XY
S891M10000	XY
S891M100000	XY
S891M1000000	XY
S892F150	uncertain
S892F200	uncertain
S892F250	XX
S892F300	XX
S892F350	uncertain
S892F400	uncertain
S892F450	XX
S892F1000	XX
S892F5000	XX
S892F10000	XX
S892F100000	XX
S892F1000000	XX
S892M150	uncertain
S892M200	uncertain
S892M250	uncertain
S892M300	XY
S892M350	XY
S892M400	XY
S892M450	XY
S892M1000	XY
S892M5000	XY
S892M10000	XY
S892M100000	XY
S892M1000000	XY
S893F150	uncertain
S893F200	uncertain
S893F250	XX
S893F300	XX
S893F350	uncertain
S893F400	XX
S893F450	uncertain
S893F1000	XX
S893F5000	XX
S893F10000	XX
S893F100000	XX
S893F1000000	XX
S893M150	uncertain
S893M200	XY
S893M250	XY
S893M300	uncertain
S893M350	XY
S893M400	XY
S893M450	uncertain
S893M1000	XY
S893M5000	XY
S893M10000	XY
S893M100000	XY
S893M1000000	XY
S894F150	uncertain
S894F200	XX
S894F250	XX
S894F300	XX
S894F350	XX
S894F400	XX
S894F450	XX
S894F1000	XX
S894F5000	XX
S894F10000	XX
S894F100000	XX
S894F1000000	XX
S894M150	XY
S894M200	XY
S894M250	uncertain
S894M300	uncertain
S894M350	XY
S894M400	uncertain
S894M450	XY
S894M1000	XY
S894M5000	XY
S894M10000	XY
S894M100000	XY
S894M1000000	XY
S895F150	uncertain
S895F200	uncertain
S895F250	uncertain
S895F300	XX
S895F350	uncertain
S895F400	uncertain
S895F450	XX
S895F1000	XX
S895F5000	XX
S895F10000	XX
S895F100000	XX
S895F1000000	XX
S895M150	XY
S895M200	uncertain
S895M250	XY
S895M300	XY
S895M350	XY
S895M400	XY
S895M450	XY
S895M1000	XY
S895M5000	XY
S895M10000	XY
S895M100000	XY
S895M1000000	XY
S896F150	uncertain
S896F200	uncertain
S896F250	uncertain
S896F300	XX
S896F350	XX
S896F400	uncertain
S896F450	XX
S896F1000	XX
S896F5000	XX
S896F10000	XX
S896F100000	XX
S896F1000000	XX
S896M150	XY
S896M200	XY
S896M250	XY
S896M300	XX
S896M350	uncertain
S896M400	uncertain
S896M450	uncertain
S896M1000	XY
S896M5000	XY
S896M10000	XY
S896M100000	XY
S896M1000000	XY
S897F150	XX
S897F200	XX
S897F250	uncertain
S897F300	XX
S897F350	uncertain
S897F400	uncertain
S897F450	XX
S897F1000	XX
S897F5000	XX
S897F10000	XX
S897F100000	XX
S897F1000000	XX
S897M150	XY
S897M200	uncertain
S897M250	uncertain
S897M300	XY
S897M350	XY
S897M400	XY
S897M450	uncertain
S897M1000	XY
S897M5000	XY
S897M10000	XY
S897M100000	XY
S897M1000000	XY
S898F150	XX
S898F200	uncertain
S898F250	uncertain
S898F300	uncertain
S898F350	XX
S898F400	XX
S898F450	XX
S898F1000	XX
S898F5000	XX
S898F10000	XX
S898F100000	XX
S898F1000000	XX
S898M150	uncertain
S898M200	XY
S898M250	XY
S898M300	XY
S898M350	XY
S898M400	XY
S898M450	uncertain
S898M1000	XY
S898M5000	XY
S898M10000	XY
S898M100000	XY
S898M1000000	XY
S899F150	uncertain
S899F200	uncertain
S899F250	XX
S899F300	XX
S899F350	uncertain
S899F400	XX
S899F450	XX
S899F1000	XX
S899F5000	XX
S899F10000	XX
S899F100000	XX
S899F1000000	XX
S899M150	uncertain
S899M200	XY
S899M250	uncertain
S899M300	uncertain
S899M350	XY
S899M400	XY
S899M450	XY
S899M1000	XY
S899M5000	XY
S899M10000	XY
S899M100000	XY
S899M1000000	XY
S900F150	uncertain
S900F200	XX
S900F250	uncertain
S900F300	XX
S900F350	uncertain
S900F400	XX
S900F450	XX
S900F1000	XX
S900F5000	XX
S900F10000	XX
S900F100000	XX
S900F1000000	XX
S900M150	uncertain
S900M200	XY
S900M250	uncertain
S900M300	XY
S900M350	XY
S900M400	XY
S900M450	XY
S900M1000	XY
S900M5000	XY
S900M10000	XY
S900M100000	XY
S900M1000000	XY
S901F150	uncertain
S901F200	XX
S901F250	uncertain
S901F300	uncertain
S901F350	XX
S901F400	uncertain
S901F450	XX
S901F1000	XX
S901F5000	XX
S901F10000	XX
S901F100000	XX
S901F1000000	XX
S901M150	uncertain
S901M200	uncertain
S901M250	uncertain
S901M300	XY
S901M350	XY
S901M400	XY
S901M450	XY
S901M1000	XY
S901M5000	XY
S901M10000	XY
S901M100000	XY
S901M1000000	XY
S902F150	uncertain
S902F200	uncertain
S902F250	uncertain
S902F300	XX
S902F350	XX
S902F400	XX
S902F450	XX
S902F1000	XX
S902F5000	XX
S902F10000	XX
S902F100000	XX
S902F1000000	XX
S902M150	XY
S902M200	XY
S902M250	uncertain
S902M300	XY
S902M350	XY
S902M400	XY
S902M450	XY
S902M1000	XY
S902M5000	XY
S902M10000	XY
S902M100000	XY
S902M1000000	XY
S903F150	XX
S903F200	uncertain
S903F250	XX
S903F300	uncertain
S903F350	uncertain
S903F400	uncertain
S903F450	XX
S903F1000	XX
S903F5000	XX
S903F10000	XX
S903F100000	XX
S903F1000000	XX
S903M150	XY
S903M200	uncertain
S903M250	XY
S903M300	XY
S903M350	uncertain
S903M400	XY
S903M450	XY
S903M1000	XY
S903M5000	XY
S903M10000	XY
S903M100000	XY
S903M1000000	XY
S904F150	XX
S904F200	uncertain
S904F250	XX
S904F300	XX
S904F350	XX
S904F400	XX
S904F450	XX
S904F1000	XX
S904F5000	XX
S904F10000	XX
S904F100000	XX
S904F1000000	XX
S904M150	XY
S904M200	XY
S904M250	XY
S904M300	XY
S904M350	XY
S904M400	XY
S904M450	XY
S904M1000	XY
S904M5000	XY
S904M10000	XY
S904M100000	XY
S904M1000000	XY
S905F150	XX
S905F200	uncertain
S905F250	uncertain
S905F300	XX
S905F350	XX
S905F400	XX
S905F450	XX
S905F1000	XX
S905F5000	XX
S905F10000	XX
S905F100000	XX
S905F1000000	XX
S905M150	uncertain
S905M200	XY
S905M250	XY
S905M300	XY
S905M350	XY
S905M400	XY
S905M450	uncertain
S905M1000	XY
S905M5000	XY
S905M10000	XY
S905M100000	XY
S905M1000000	XY
S906F150	uncertain
S906F200	uncertain
S906F250	XX
S906F300	XX
S906F350	uncertain
S906F400	XX
S906F450	XX
S906F1000	XX
S906F5000	XX
S906F10000	XX
S906F100000	XX
S906F1000000	XX
S906M150	uncertain
S906M200	uncertain
S906M250	XY
S906M300	XY
S906M350	XY
S906M400	XY
S906M450	XY
S906M1000	XY
S906M5000	XY
S906M10000	XY
S906M100000	XY
S906M1000000	XY
S907F150	XX
S907F200	XX
S907F250	uncertain
S907F300	XX
S907F350	XX
S907F400	uncertain
S907F450	XX
S907F1000	XX
S907F5000	XX
S907F10000	XX
S907F100000	XX
S907F1000000	XX
S907M150	uncertain
S907M200	uncertain
S907M250	XY
S907M300	uncertain
S907M350	XY
S907M400	XY
S907M450	uncertain
S907M1000	XY
S907M5000	XY
S907M10000	XY
S907M100000	XY
S907M1000000	XY
S908F150	uncertain
S908F200	XX
S908F250	uncertain
S908F300	XX
S908F350	uncertain
S908F400	XX
S908F450	XX
S908F1000	XX
S908F5000	XX
S908F10000	XX
S908F100000	XX
S908F1000000	XX
S908M150	XY
S908M200	XY
