sample	sex_karyotype
E_S41M1000_hf0.10	XY
E_S41M1000_hf0.50	XY
E_S41M1000_hf0.95	XY
E_S41M1000_hf1	XY
E_S41M150_hf0.001	uncertain
E_S41M150_hf0.01	uncertain
E_S41M150_hf0.10	uncertain
E_S41M150_hf0.50	uncertain
E_S41M150_hf0.95	uncertain
E_S41M150_hf1	uncertain
E_S41M250_hf0.001	XY
E_S41M250_hf0.01	XY
E_S41M250_hf0.10	XY
E_S41M250_hf0.50	XY
E_S41M250_hf0.95	XY
E_S41M250_hf1	XY
E_S41M350_hf0.001	XY
E_S41M350_hf0.01	XY
E_S41M350_hf0.10	XY
E_S41M350_hf0.50	XY
E_S41M350_hf0.95	XY
E_S41M350_hf1	XY
E_S41M450_hf0.001	uncertain
E_S41M450_hf0.01	uncertain
E_S41M450_hf0.10	uncertain
E_S41M450_hf0.50	uncertain
E_S41M450_hf0.95	uncertain
E_S41M450_hf1	uncertain
E_S42F10000_hf0.001	XX
E_S42F10000_hf0.01	XX
E_S42F10000_hf0.10	XX
E_S42F10000_hf0.50	XX
E_S42F10000_hf0.95	XX
E_S42F10000_hf1	XX
E_S42F1000_hf0.001	XX
E_S42F1000_hf0.01	XX
E_S42F1000_hf0.10	XX
E_S42F1000_hf0.50	XX
E_S42F1000_hf0.95	XX
E_S42F1000_hf1	XX
E_S42F150_hf0.001	XX
E_S42F150_hf0.01	XX
E_S42F150_hf0.10	XX
E_S42F150_hf0.50	XX
E_S42F150_hf0.95	XX
E_S42F150_hf1	XX
E_S42F250_hf0.001	XX
E_S42F250_hf0.01	XX
E_S42F250_hf0.10	XX
E_S42F250_hf0.50	XX
E_S42F250_hf0.95	XX
E_S42F250_hf1	XX
E_S42F350_hf0.001	XX
E_S42F350_hf0.01	XX
E_S42F350_hf0.10	XX
E_S42F350_hf0.50	XX
E_S42F350_hf0.95	XX
E_S42F350_hf1	XX
E_S42F450_hf0.001	XX
E_S42F450_hf0.01	XX
E_S42F450_hf0.10	XX
E_S42F450_hf0.50	XX
E_S42F450_hf0.95	XX
E_S42F450_hf1	XX
E_S42M10000_hf0.001	XY
E_S42M10000_hf0.01	XY
E_S42M10000_hf0.10	XY
E_S42M10000_hf0.50	XY
E_S42M10000_hf0.95	XY
E_S42M10000_hf1	XY
E_S42M1000_hf0.001	XY
E_S42M1000_hf0.01	XY
E_S42M1000_hf0.10	XY
E_S42M1000_hf0.50	XY
E_S42M1000_hf0.95	XY
E_S42M1000_hf1	XY
E_S42M150_hf0.001	XY
E_S42M150_hf0.01	XY
E_S42M150_hf0.10	XY
E_S42M150_hf0.50	XY
E_S42M150_hf0.95	XY
E_S42M150_hf1	XY
E_S42M250_hf0.001	XY
E_S42M250_hf0.01	XY
E_S42M250_hf0.10	XY
E_S42M250_hf0.50	XY
E_S42M250_hf0.95	XY
E_S42M250_hf1	XY
E_S42M350_hf0.001	XY
E_S42M350_hf0.01	XY
E_S42M350_hf0.10	XY
E_S42M350_hf0.50	XY
E_S42M350_hf0.95	XY
E_S42M350_hf1	XY
E_S42M450_hf0.001	XY
E_S42M450_hf0.01	XY
E_S42M450_hf0.10	XY
E_S42M450_hf0.50	XY
E_S42M450_hf0.95	XY
E_S42M450_hf1	XY
E_S43F10000_hf0.001	XX
E_S43F10000_hf0.01	XX
E_S43F10000_hf0.10	XX
E_S43F10000_hf0.50	XX
E_S43F10000_hf0.95	XX
E_S43F10000_hf1	XX
E_S43F1000_hf0.001	XX
E_S43F1000_hf0.01	XX
E_S43F1000_hf0.10	XX
E_S43F1000_hf0.50	XX
E_S43F1000_hf0.95	XX
E_S43F1000_hf1	XX
E_S43F150_hf0.001	XX
E_S43F150_hf0.01	XX
E_S43F150_hf0.10	XX
E_S43F150_hf0.50	XX
E_S43F150_hf0.95	XX
E_S43F150_hf1	XX
E_S43F250_hf0.001	XX
E_S43F250_hf0.01	XX
E_S43F250_hf0.10	XX
E_S43F250_hf0.50	XX
E_S43F250_hf0.95	XX
E_S43F250_hf1	XX
E_S43F350_hf0.001	XX
E_S43F350_hf0.01	XX
E_S43F350_hf0.10	XX
E_S43F350_hf0.50	XX
E_S43F350_hf0.95	XX
E_S43F350_hf1	XX
E_S43F450_hf0.001	XX
E_S43F450_hf0.01	XX
E_S43F450_hf0.10	XX
E_S43F450_hf0.50	XX
E_S43F450_hf0.95	XX
E_S43F450_hf1	XX
E_S43M10000_hf0.001	XY
E_S43M10000_hf0.01	XY
E_S43M10000_hf0.10	XY
E_S43M10000_hf0.50	XY
E_S43M10000_hf0.95	XY
E_S43M10000_hf1	XY
E_S43M1000_hf0.001	XY
E_S43M1000_hf0.01	XY
E_S43M1000_hf0.10	XY
E_S43M1000_hf0.50	XY
E_S43M1000_hf0.95	XY
E_S43M1000_hf1	XY
E_S43M150_hf0.001	XY
E_S43M150_hf0.01	XY
E_S43M150_hf0.10	XY
E_S43M150_hf0.50	XY
E_S43M150_hf0.95	XY
E_S43M150_hf1	XY
E_S43M250_hf0.001	XY
E_S43M250_hf0.01	XY
E_S43M250_hf0.10	XY
E_S43M250_hf0.50	XY
E_S43M250_hf0.95	XY
E_S43M250_hf1	XY
E_S43M350_hf0.001	XY
E_S43M350_hf0.01	XY
E_S43M350_hf0.10	XY
E_S43M350_hf0.50	XY
E_S43M350_hf0.95	XY
E_S43M350_hf1	XY
E_S43M450_hf0.001	XY
E_S43M450_hf0.01	XY
E_S43M450_hf0.10	XY
E_S43M450_hf0.50	XY
E_S43M450_hf0.95	XY
E_S43M450_hf1	XY
E_S44F10000_hf0.001	XX
E_S44F10000_hf0.01	XX
E_S44F10000_hf0.10	XX
E_S44F10000_hf0.50	XX
E_S44F10000_hf0.95	XX
E_S44F10000_hf1	XX
E_S44F1000_hf0.001	XX
E_S44F1000_hf0.01	XX
E_S44F1000_hf0.10	XX
E_S44F1000_hf0.50	XX
E_S44F1000_hf0.95	XX
E_S44F1000_hf1	XX
E_S44F150_hf0.001	uncertain
E_S44F150_hf0.01	uncertain
E_S44F150_hf0.10	uncertain
E_S44F150_hf0.50	uncertain
E_S44F150_hf0.95	uncertain
E_S44F150_hf1	uncertain
E_S44F250_hf0.001	uncertain
E_S44F250_hf0.01	uncertain
E_S44F250_hf0.10	uncertain
E_S44F250_hf0.50	uncertain
E_S44F250_hf0.95	uncertain
E_S44F250_hf1	uncertain
E_S44F350_hf0.001	XX
E_S44F350_hf0.01	XX
E_S44F350_hf0.10	XX
E_S44F350_hf0.50	XX
E_S44F350_hf0.95	XX
E_S44F350_hf1	XX
E_S44F450_hf0.001	XX
E_S44F450_hf0.01	XX
E_S44F450_hf0.10	XX
E_S44F450_hf0.50	XX
E_S44F450_hf0.95	XX
E_S44F450_hf1	XX
E_S44M10000_hf0.001	XY
E_S44M10000_hf0.01	XY
E_S44M10000_hf0.10	XY
E_S44M10000_hf0.50	XY
E_S44M10000_hf0.95	XY
E_S44M10000_hf1	XY
E_S44M1000_hf0.001	XY
E_S44M1000_hf0.01	XY
E_S44M1000_hf0.10	XY
E_S44M1000_hf0.50	XY
E_S44M1000_hf0.95	XY
E_S44M1000_hf1	XY
E_S44M150_hf0.001	uncertain
E_S44M150_hf0.01	uncertain
E_S44M150_hf0.10	uncertain
E_S44M150_hf0.50	uncertain
E_S44M150_hf0.95	uncertain
E_S44M150_hf1	uncertain
E_S44M250_hf0.001	XY
E_S44M250_hf0.01	XY
E_S44M250_hf0.10	XY
E_S44M250_hf0.50	XY
E_S44M250_hf0.95	XY
E_S44M250_hf1	XY
E_S44M350_hf0.001	uncertain
E_S44M350_hf0.01	uncertain
E_S44M350_hf0.10	uncertain
E_S44M350_hf0.50	uncertain
E_S44M350_hf0.95	uncertain
E_S44M350_hf1	uncertain
E_S44M450_hf0.001	XY
E_S44M450_hf0.01	XY
E_S44M450_hf0.10	XY
E_S44M450_hf0.50	XY
E_S44M450_hf0.95	XY
E_S44M450_hf1	XY
E_S45F10000_hf0.001	XX
E_S45F10000_hf0.01	XX
E_S45F10000_hf0.10	XX
E_S45F10000_hf0.50	XX
E_S45F10000_hf0.95	XX
E_S45F10000_hf1	XX
E_S45F1000_hf0.001	XX
E_S45F1000_hf0.01	XX
E_S45F1000_hf0.10	XX
E_S45F1000_hf0.50	XX
E_S45F1000_hf0.95	XX
E_S45F1000_hf1	XX
E_S45F150_hf0.001	XX
E_S45F150_hf0.01	XX
E_S45F150_hf0.10	XX
E_S45F150_hf0.50	XX
E_S45F150_hf0.95	XX
E_S45F150_hf1	XX
E_S45F250_hf0.001	XX
E_S45F250_hf0.01	XX
E_S45F250_hf0.10	XX
E_S45F250_hf0.50	XX
E_S45F250_hf0.95	XX
E_S45F250_hf1	XX
E_S45F350_hf0.001	XX
E_S45F350_hf0.01	XX
E_S45F350_hf0.10	XX
E_S45F350_hf0.50	XX
E_S45F350_hf0.95	XX
E_S45F350_hf1	XX
E_S45F450_hf0.001	XX
E_S45F450_hf0.01	XX
E_S45F450_hf0.10	XX
E_S45F450_hf0.50	XX
E_S45F450_hf0.95	XX
E_S45F450_hf1	XX
E_S45M10000_hf0.001	XY
E_S45M10000_hf0.01	XY
E_S45M10000_hf0.10	XY
E_S45M10000_hf0.50	XY
E_S45M10000_hf0.95	XY
E_S45M10000_hf1	XY
E_S45M1000_hf0.001	XY
E_S45M1000_hf0.01	XY
E_S45M1000_hf0.10	XY
E_S45M1000_hf0.50	XY
E_S45M1000_hf0.95	XY
E_S45M1000_hf1	XY
E_S45M150_hf0.001	XY
E_S45M150_hf0.01	XY
E_S45M150_hf0.10	XY
E_S45M150_hf0.50	XY
E_S45M150_hf0.95	XY
E_S45M150_hf1	XY
E_S45M250_hf0.001	XY
E_S45M250_hf0.01	XY
E_S45M250_hf0.10	XY
E_S45M250_hf0.50	XY
E_S45M250_hf0.95	XY
E_S45M250_hf1	XY
E_S45M350_hf0.001	XY
E_S45M350_hf0.01	XY
E_S45M350_hf0.10	XY
E_S45M350_hf0.50	XY
E_S45M350_hf0.95	XY
E_S45M350_hf1	XY
E_S45M450_hf0.001	XY
E_S45M450_hf0.01	XY
E_S45M450_hf0.10	XY
E_S45M450_hf0.50	XY
E_S45M450_hf0.95	XY
E_S45M450_hf1	XY
E_S46F10000_hf0.001	XX
E_S46F10000_hf0.01	XX
E_S46F10000_hf0.10	XX
E_S46F10000_hf0.50	XX
E_S46F10000_hf0.95	XX
E_S46F10000_hf1	XX
E_S46F1000_hf0.001	XX
E_S46F1000_hf0.01	XX
E_S46F1000_hf0.10	XX
E_S46F1000_hf0.50	XX
E_S46F1000_hf0.95	XX
E_S46F1000_hf1	XX
E_S46F150_hf0.001	XX
E_S46F150_hf0.01	XX
E_S46F150_hf0.10	XX
E_S46F150_hf0.50	XX
E_S46F150_hf0.95	XX
E_S46F150_hf1	XX
E_S46F250_hf0.001	XX
E_S46F250_hf0.01	XX
E_S46F250_hf0.10	XX
E_S46F250_hf0.50	XX
E_S46F250_hf0.95	XX
E_S46F250_hf1	XX
E_S46F350_hf0.001	uncertain
E_S46F350_hf0.01	uncertain
E_S46F350_hf0.10	uncertain
E_S46F350_hf0.50	uncertain
E_S46F350_hf0.95	uncertain
E_S46F350_hf1	uncertain
E_S46F450_hf0.001	XX
E_S46F450_hf0.01	XX
E_S46F450_hf0.10	XX
E_S46F450_hf0.50	XX
E_S46F450_hf0.95	XX
E_S46F450_hf1	XX
E_S46M10000_hf0.001	XY
E_S46M10000_hf0.01	XY
E_S46M10000_hf0.10	XY
E_S46M10000_hf0.50	XY
E_S46M10000_hf0.95	XY
E_S46M10000_hf1	XY
E_S46M1000_hf0.001	XY
E_S46M1000_hf0.01	XY
E_S46M1000_hf0.10	XY
E_S46M1000_hf0.50	XY
E_S46M1000_hf0.95	XY
E_S46M1000_hf1	XY
E_S46M150_hf0.001	uncertain
E_S46M150_hf0.01	uncertain
E_S46M150_hf0.10	uncertain
E_S46M150_hf0.50	uncertain
E_S46M150_hf0.95	uncertain
E_S46M150_hf1	uncertain
E_S46M250_hf0.001	XY
E_S46M250_hf0.01	XY
E_S46M250_hf0.10	XY
E_S46M250_hf0.50	XY
E_S46M250_hf0.95	XY
E_S46M250_hf1	XY
E_S46M350_hf0.001	XY
E_S46M350_hf0.01	XY
E_S46M350_hf0.10	XY
E_S46M350_hf0.50	XY
E_S46M350_hf0.95	XY
E_S46M350_hf1	XY
E_S46M450_hf0.001	XY
E_S46M450_hf0.01	XY
E_S46M450_hf0.10	XY
E_S46M450_hf0.50	XY
E_S46M450_hf0.95	XY
E_S46M450_hf1	XY
E_S47F10000_hf0.001	XX
E_S47F10000_hf0.01	XX
E_S47F10000_hf0.10	XX
E_S47F10000_hf0.50	XX
E_S47F10000_hf0.95	XX
E_S47F10000_hf1	XX
E_S47F1000_hf0.001	XX
E_S47F1000_hf0.01	XX
E_S47F1000_hf0.10	XX
E_S47F1000_hf0.50	XX
E_S47F1000_hf0.95	XX
E_S47F1000_hf1	XX
E_S47F150_hf0.001	XX
E_S47F150_hf0.01	XX
E_S47F150_hf0.10	XX
E_S47F150_hf0.50	XX
E_S47F150_hf0.95	XX
E_S47F150_hf1	XX
E_S47F250_hf0.001	uncertain
E_S47F250_hf0.01	uncertain
E_S47F250_hf0.10	uncertain
E_S47F250_hf0.50	uncertain
E_S47F250_hf0.95	uncertain
E_S47F250_hf1	uncertain
E_S47F350_hf0.001	uncertain
E_S47F350_hf0.01	uncertain
E_S47F350_hf0.10	uncertain
E_S47F350_hf0.50	uncertain
E_S47F350_hf0.95	uncertain
E_S47F350_hf1	uncertain
E_S47F450_hf0.001	XX
E_S47F450_hf0.01	XX
E_S47F450_hf0.10	XX
E_S47F450_hf0.50	XX
E_S47F450_hf0.95	XX
E_S47F450_hf1	XX
E_S47M10000_hf0.001	XY
E_S47M10000_hf0.01	XY
E_S47M10000_hf0.10	XY
E_S47M10000_hf0.50	XY
E_S47M10000_hf0.95	XY
E_S47M10000_hf1	XY
E_S47M1000_hf0.001	XY
E_S47M1000_hf0.01	XY
E_S47M1000_hf0.10	XY
E_S47M1000_hf0.50	XY
E_S47M1000_hf0.95	XY
E_S47M1000_hf1	XY
E_S47M150_hf0.001	XY
E_S47M150_hf0.01	XY
E_S47M150_hf0.10	XY
E_S47M150_hf0.50	XY
E_S47M150_hf0.95	XY
E_S47M150_hf1	XY
E_S47M250_hf0.001	XY
E_S47M250_hf0.01	XY
E_S47M250_hf0.10	XY
E_S47M250_hf0.50	XY
E_S47M250_hf0.95	XY
E_S47M250_hf1	XY
E_S47M350_hf0.001	XY
E_S47M350_hf0.01	XY
E_S47M350_hf0.10	XY
E_S47M350_hf0.50	XY
E_S47M350_hf0.95	XY
E_S47M350_hf1	XY
E_S47M450_hf0.001	XY
E_S47M450_hf0.01	XY
E_S47M450_hf0.10	XY
E_S47M450_hf0.50	XY
E_S47M450_hf0.95	XY
E_S47M450_hf1	XY
E_S48F10000_hf0.001	XX
E_S48F10000_hf0.01	XX
E_S48F10000_hf0.10	XX
E_S48F10000_hf0.50	XX
E_S48F10000_hf0.95	XX
E_S48F10000_hf1	XX
E_S48F1000_hf0.001	XX
E_S48F1000_hf0.01	XX
E_S48F1000_hf0.10	XX
E_S48F1000_hf0.50	XX
E_S48F1000_hf0.95	XX
E_S48F1000_hf1	XX
E_S48F150_hf0.001	XX
E_S48F150_hf0.01	XX
E_S48F150_hf0.10	XX
E_S48F150_hf0.50	XX
E_S48F150_hf0.95	XX
E_S48F150_hf1	XX
E_S48F250_hf0.001	XX
E_S48F250_hf0.01	XX
E_S48F250_hf0.10	XX
E_S48F250_hf0.50	XX
E_S48F250_hf0.95	XX
E_S48F250_hf1	XX
E_S48F350_hf0.001	uncertain
E_S48F350_hf0.01	uncertain
E_S48F350_hf0.10	uncertain
E_S48F350_hf0.50	uncertain
E_S48F350_hf0.95	uncertain
E_S48F350_hf1	uncertain
E_S48F450_hf0.001	XX
E_S48F450_hf0.01	XX
E_S48F450_hf0.10	XX
E_S48F450_hf0.50	XX
E_S48F450_hf0.95	XX
E_S48F450_hf1	XX
E_S48M10000_hf0.001	XY
E_S48M10000_hf0.01	XY
E_S48M10000_hf0.10	XY
E_S48M10000_hf0.50	XY
E_S48M10000_hf0.95	XY
E_S48M10000_hf1	XY
E_S48M1000_hf0.001	XY
E_S48M1000_hf0.01	XY
E_S48M1000_hf0.10	XY
E_S48M1000_hf0.50	XY
E_S48M1000_hf0.95	XY
E_S48M1000_hf1	XY
E_S48M150_hf0.001	XY
E_S48M150_hf0.01	XY
E_S48M150_hf0.10	XY
E_S48M150_hf0.50	XY
E_S48M150_hf0.95	XY
E_S48M150_hf1	XY
E_S48M250_hf0.001	XY
E_S48M250_hf0.01	XY
E_S48M250_hf0.10	XY
E_S48M250_hf0.50	XY
E_S48M250_hf0.95	XY
E_S48M250_hf1	XY
E_S48M350_hf0.001	XY
E_S48M350_hf0.01	XY
E_S48M350_hf0.10	XY
E_S48M350_hf0.50	XY
E_S48M350_hf0.95	XY
E_S48M350_hf1	XY
E_S48M450_hf0.001	XY
E_S48M450_hf0.01	XY
E_S48M450_hf0.10	XY
E_S48M450_hf0.50	XY
E_S48M450_hf0.95	XY
E_S48M450_hf1	XY
E_S49F10000_hf0.001	XX
E_S49F10000_hf0.01	XX
E_S49F10000_hf0.10	XX
E_S49F10000_hf0.50	XX
E_S49F10000_hf0.95	XX
E_S49F10000_hf1	XX
E_S49F1000_hf0.001	XX
E_S49F1000_hf0.01	XX
E_S49F1000_hf0.10	XX
E_S49F1000_hf0.50	XX
E_S49F1000_hf0.95	XX
E_S49F1000_hf1	XX
E_S49F150_hf0.001	uncertain
E_S49F150_hf0.01	uncertain
E_S49F150_hf0.10	uncertain
E_S49F150_hf0.50	uncertain
E_S49F150_hf0.95	uncertain
E_S49F150_hf1	uncertain
E_S49F250_hf0.001	uncertain
E_S49F250_hf0.01	uncertain
E_S49F250_hf0.10	uncertain
E_S49F250_hf0.50	uncertain
E_S49F250_hf0.95	uncertain
E_S49F250_hf1	uncertain
E_S49F350_hf0.001	XX
E_S49F350_hf0.01	XX
E_S49F350_hf0.10	XX
E_S49F350_hf0.50	XX
E_S49F350_hf0.95	XX
E_S49F350_hf1	XX
E_S49F450_hf0.001	XX
E_S49F450_hf0.01	XX
E_S49F450_hf0.10	XX
E_S49F450_hf0.50	XX
E_S49F450_hf0.95	XX
E_S49F450_hf1	XX
E_S49M10000_hf0.001	XY
E_S49M10000_hf0.01	XY
E_S49M10000_hf0.10	XY
E_S49M10000_hf0.50	XY
E_S49M10000_hf0.95	XY
E_S49M10000_hf1	XY
E_S49M1000_hf0.001	XY
E_S49M1000_hf0.01	XY
E_S49M1000_hf0.10	XY
E_S49M1000_hf0.50	XY
E_S49M1000_hf0.95	XY
E_S49M1000_hf1	XY
E_S49M150_hf0.001	uncertain
E_S49M150_hf0.01	uncertain
E_S49M150_hf0.10	uncertain
E_S49M150_hf0.50	uncertain
E_S49M150_hf0.95	uncertain
E_S49M150_hf1	uncertain
E_S49M250_hf0.001	XY
E_S49M250_hf0.01	XY
E_S49M250_hf0.10	XY
E_S49M250_hf0.50	XY
E_S49M250_hf0.95	XY
E_S49M250_hf1	XY
E_S49M350_hf0.001	uncertain
E_S49M350_hf0.01	uncertain
E_S49M350_hf0.10	uncertain
E_S49M350_hf0.50	uncertain
E_S49M350_hf0.95	uncertain
E_S49M350_hf1	uncertain
E_S49M450_hf0.001	XY
E_S49M450_hf0.01	XY
E_S49M450_hf0.10	XY
E_S49M450_hf0.50	XY
E_S49M450_hf0.95	XY
E_S49M450_hf1	XY
E_S4F10000_hf0.001	XX
E_S4F10000_hf0.01	XX
E_S4F10000_hf0.10	XX
E_S4F10000_hf0.50	XX
E_S4F10000_hf0.95	XX
E_S4F10000_hf1	XX
E_S4F1000_hf0.001	XX
E_S4F1000_hf0.01	XX
E_S4F1000_hf0.10	XX
E_S4F1000_hf0.50	XX
E_S4F1000_hf0.95	XX
E_S4F1000_hf1	XX
E_S4F150_hf0.001	uncertain
E_S4F150_hf0.01	uncertain
E_S4F150_hf0.10	uncertain
E_S4F150_hf0.50	uncertain
E_S4F150_hf0.95	uncertain
E_S4F150_hf1	uncertain
E_S4F250_hf0.001	XX
E_S4F250_hf0.01	XX
E_S4F250_hf0.10	XX
E_S4F250_hf0.50	XX
E_S4F250_hf0.95	XX
E_S4F250_hf1	XX
E_S4F350_hf0.001	XX
E_S4F350_hf0.01	XX
E_S4F350_hf0.10	XX
E_S4F350_hf0.50	XX
E_S4F350_hf0.95	XX
E_S4F350_hf1	XX
E_S4F450_hf0.001	XX
E_S4F450_hf0.01	XX
E_S4F450_hf0.10	XX
E_S4F450_hf0.50	XX
E_S4F450_hf0.95	XX
E_S4F450_hf1	XX
E_S4M10000_hf0.001	XY
E_S4M10000_hf0.01	XY
E_S4M10000_hf0.10	XY
E_S4M10000_hf0.50	XY
E_S4M10000_hf0.95	XY
E_S4M10000_hf1	XY
E_S4M1000_hf0.001	XY
E_S4M1000_hf0.01	XY
E_S4M1000_hf0.10	XY
E_S4M1000_hf0.50	XY
E_S4M1000_hf0.95	XY
E_S4M1000_hf1	XY
E_S4M150_hf0.001	XY
E_S4M150_hf0.01	XY
E_S4M150_hf0.10	XY
E_S4M150_hf0.50	XY
E_S4M150_hf0.95	XY
E_S4M150_hf1	XY
E_S4M250_hf0.001	uncertain
E_S4M250_hf0.01	uncertain
E_S4M250_hf0.10	uncertain
E_S4M250_hf0.50	uncertain
E_S4M250_hf0.95	uncertain
E_S4M250_hf1	uncertain
E_S4M350_hf0.001	XY
E_S4M350_hf0.01	XY
E_S4M350_hf0.10	XY
E_S4M350_hf0.50	XY
E_S4M350_hf0.95	XY
E_S4M350_hf1	XY
E_S4M450_hf0.001	XY
E_S4M450_hf0.01	XY
E_S4M450_hf0.10	XY
E_S4M450_hf0.50	XY
E_S4M450_hf0.95	XY
E_S4M450_hf1	XY
E_S50F10000_hf0.001	XX
E_S50F10000_hf0.01	XX
E_S50F10000_hf0.10	XX
E_S50F10000_hf0.50	XX
E_S50F10000_hf0.95	XX
E_S50F10000_hf1	XX
E_S50F1000_hf0.001	XX
E_S50F1000_hf0.01	XX
E_S50F1000_hf0.10	XX
E_S50F1000_hf0.50	XX
E_S50F1000_hf0.95	XX
E_S50F1000_hf1	XX
E_S50F150_hf0.001	uncertain
E_S50F150_hf0.01	uncertain
E_S50F150_hf0.10	uncertain
E_S50F150_hf0.50	uncertain
E_S50F150_hf0.95	uncertain
E_S50F150_hf1	uncertain
E_S50F250_hf0.001	uncertain
E_S50F250_hf0.01	uncertain
E_S50F250_hf0.10	uncertain
E_S50F250_hf0.50	uncertain
E_S50F250_hf0.95	uncertain
E_S50F250_hf1	uncertain
E_S50F350_hf0.001	XX
E_S50F350_hf0.01	XX
E_S50F350_hf0.10	XX
E_S50F350_hf0.50	XX
E_S50F350_hf0.95	XX
E_S50F350_hf1	XX
E_S50F450_hf0.001	XX
E_S50F450_hf0.01	XX
E_S50F450_hf0.10	XX
E_S50F450_hf0.50	XX
E_S50F450_hf0.95	XX
E_S50F450_hf1	XX
E_S50M10000_hf0.001	XY
E_S50M10000_hf0.01	XY
E_S50M10000_hf0.10	XY
E_S50M10000_hf0.50	XY
E_S50M10000_hf0.95	XY
E_S50M10000_hf1	XY
E_S50M1000_hf0.001	XY
E_S50M1000_hf0.01	XY
E_S50M1000_hf0.10	XY
E_S50M1000_hf0.50	XY
E_S50M1000_hf0.95	XY
E_S50M1000_hf1	XY
E_S50M150_hf0.001	uncertain
E_S50M150_hf0.01	uncertain
E_S50M150_hf0.10	uncertain
E_S50M150_hf0.50	uncertain
E_S50M150_hf0.95	uncertain
E_S50M150_hf1	uncertain
E_S50M250_hf0.001	XY
E_S50M250_hf0.01	XY
E_S50M250_hf0.10	XY
E_S50M250_hf0.50	XY
E_S50M250_hf0.95	XY
E_S50M250_hf1	XY
E_S50M350_hf0.001	uncertain
E_S50M350_hf0.01	uncertain
E_S50M350_hf0.10	uncertain
E_S50M350_hf0.50	uncertain
E_S50M350_hf0.95	uncertain
E_S50M350_hf1	uncertain
E_S50M450_hf0.001	XY
E_S50M450_hf0.01	XY
E_S50M450_hf0.10	XY
E_S50M450_hf0.50	XY
E_S50M450_hf0.95	XY
E_S50M450_hf1	XY
E_S51F10000_hf0.001	XX
E_S51F10000_hf0.01	XX
E_S51F10000_hf0.10	XX
E_S51F10000_hf0.50	XX
E_S51F10000_hf0.95	XX
E_S51F10000_hf1	XX
E_S51F1000_hf0.001	XX
E_S51F1000_hf0.01	XX
E_S51F1000_hf0.10	XX
E_S51F1000_hf0.50	XX
E_S51F1000_hf0.95	XX
E_S51F1000_hf1	XX
E_S51F150_hf0.001	uncertain
E_S51F150_hf0.01	uncertain
E_S51F150_hf0.10	uncertain
E_S51F150_hf0.50	uncertain
E_S51F150_hf0.95	uncertain
E_S51F150_hf1	uncertain
E_S51F250_hf0.001	uncertain
E_S51F250_hf0.01	XX
E_S51F250_hf0.10	uncertain
E_S51F250_hf0.50	uncertain
E_S51F250_hf0.95	uncertain
E_S51F250_hf1	XX
E_S51F350_hf0.001	XX
E_S51F350_hf0.01	XX
E_S51F350_hf0.10	XX
E_S51F350_hf0.50	XX
E_S51F350_hf0.95	XX
E_S51F350_hf1	XX
E_S51F450_hf0.001	XX
E_S51F450_hf0.01	XX
E_S51F450_hf0.10	XX
E_S51F450_hf0.50	XX
E_S51F450_hf0.95	XX
E_S51F450_hf1	XX
E_S51M10000_hf0.001	XY
E_S51M10000_hf0.01	XY
E_S51M10000_hf0.10	XY
E_S51M10000_hf0.50	XY
E_S51M10000_hf0.95	XY
E_S51M10000_hf1	XY
E_S51M1000_hf0.001	XY
E_S51M1000_hf0.01	XY
E_S51M1000_hf0.10	XY
E_S51M1000_hf0.50	XY
E_S51M1000_hf0.95	XY
E_S51M1000_hf1	XY
E_S51M150_hf0.001	uncertain
E_S51M150_hf0.01	uncertain
E_S51M150_hf0.10	uncertain
E_S51M150_hf0.50	uncertain
E_S51M150_hf0.95	uncertain
E_S51M150_hf1	uncertain
E_S51M250_hf0.001	XY
E_S51M250_hf0.01	XY
E_S51M250_hf0.10	XY
E_S51M250_hf0.50	XY
E_S51M250_hf0.95	XY
E_S51M250_hf1	XY
E_S51M350_hf0.001	XY
E_S51M350_hf0.01	XY
E_S51M350_hf0.10	XY
E_S51M350_hf0.50	XY
E_S51M350_hf0.95	XY
E_S51M350_hf1	XY
E_S51M450_hf0.001	uncertain
E_S51M450_hf0.01	uncertain
E_S51M450_hf0.10	uncertain
E_S51M450_hf0.50	uncertain
E_S51M450_hf0.95	uncertain
E_S51M450_hf1	uncertain
E_S52F10000_hf0.001	XX
E_S52F10000_hf0.01	XX
E_S52F10000_hf0.10	XX
E_S52F10000_hf0.50	XX
E_S52F10000_hf0.95	XX
E_S52F10000_hf1	XX
E_S52F1000_hf0.001	XX
E_S52F1000_hf0.01	XX
E_S52F1000_hf0.10	XX
E_S52F1000_hf0.50	XX
E_S52F1000_hf0.95	XX
E_S52F1000_hf1	XX
E_S52F150_hf0.001	XX
E_S52F150_hf0.01	XX
E_S52F150_hf0.10	XX
E_S52F150_hf0.50	XX
E_S52F150_hf0.95	XX
E_S52F150_hf1	XX
E_S52F250_hf0.001	uncertain
E_S52F250_hf0.01	uncertain
E_S52F250_hf0.10	uncertain
E_S52F250_hf0.50	uncertain
E_S52F250_hf0.95	uncertain
E_S52F250_hf1	uncertain
E_S52F350_hf0.001	XX
E_S52F350_hf0.01	XX
E_S52F350_hf0.10	XX
E_S52F350_hf0.50	XX
E_S52F350_hf0.95	XX
E_S52F350_hf1	XX
E_S52F450_hf0.001	XX
E_S52F450_hf0.01	XX
E_S52F450_hf0.10	XX
E_S52F450_hf0.50	XX
E_S52F450_hf0.95	XX
